Compound,Label,struct_file_path,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,minimum oxidation state,maximum oxidation state,range oxidation state,std_dev oxidation state,ewald_energy_per_atom,mean absolute deviation in relative bond length,max relative bond length,min relative bond length,minimum neighbor distance variation,maximum neighbor distance variation,range neighbor distance variation,mean neighbor distance variation,avg_dev neighbor distance variation,mean absolute deviation in relative cell size,gii,struct_ordered,struct_disordered,max_mm_dists,min_mm_dists,avg_mm_dists,max_mx_dists,min_mx_dists,avg_mx_dists,max_xx_dists,min_xx_dists,avg_xx_dists,v_m,v_x,iv,iv_p1,est_hubbard_u,est_charge_trans,volume_per_site
TmFe4(CuO4)3,2,../data/Structures/MIT_materials/HighT/TmCu3Fe4O12_HT_CollCode_237422.cif,8.0,69.0,61.0,17.8,11.76,8.0,37.0,87.0,50.0,74.65,14.819999999999999,87.0,15.9994,168.93421,152.93481,38.7472505,27.2974206,15.9994,54.8,1818.0,1763.2,689.6455,761.8145999999999,54.8,3.0,16.0,13.0,13.0,3.6,16.0,2.0,6.0,4.0,2.9,1.08,2.0,66.0,190.0,124.0,95.3,35.160000000000004,66.0,1.25,3.44,2.19,2.7775,0.795,3.44,1.0,2.0,1.0,1.85,0.25499999999999995,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,10.0,10.0,2.7,3.5100000000000002,0.0,0.0,13.0,13.0,0.65,1.2349999999999999,0.0,6.0,15.0,9.0,7.6,1.92,6.0,0.0,1.0,1.0,0.15,0.255,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,4.0,4.0,0.8,1.28,0.0,0.0,1.0,1.0,0.05,0.095,0.0,1.0,4.0,3.0,2.2,0.7200000000000001,2.0,9.105,29.78,20.675,10.758500000000002,1.9956000000000007,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.42213256,0.675412096,0.0,12.0,229.0,217.0,96.45,101.34,12.0,-2.0,3.0,5.0,3.230291412348993,-35.58971379190418,0.060194037031352135,1.113339930339262,0.8545546125990486,0.000500198843606212,0.18662599648839723,0.186125797644791,0.12572922143600604,0.06259698195432266,0.09793150194243953,0.35957025059134745,1.0,0.0,3.65465,3.65465,3.65465,2.797146489841829,1.9372602971971669,2.3672033935194983,2.9251818600000004,2.540712679999999,2.7464907810242143,-33.667931209103934,24.353401754282594,36.841,57.38,16.598909977699645,7.386537343037568,9.762642148383927
LuFe4(CuO4)3,2,../data/Structures/MIT_materials/HighT/LuCu3Fe4O12_HT_CollCode_237424.cif,8.0,71.0,63.0,17.9,11.879999999999999,8.0,41.0,87.0,46.0,74.85,14.580000000000002,87.0,15.9994,174.9668,158.9674,39.048880000000004,27.659375999999998,15.9994,54.8,1936.0,1881.2,695.5455,768.8946,54.8,3.0,16.0,13.0,13.0,3.6,16.0,2.0,6.0,4.0,2.9,1.08,2.0,66.0,187.0,121.0,95.15,34.980000000000004,66.0,1.27,3.44,2.17,2.7785,0.7937999999999998,3.44,1.0,2.0,1.0,1.85,0.25499999999999995,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,10.0,10.0,2.75,3.475,0.0,0.0,14.0,14.0,0.7,1.33,0.0,6.0,17.0,11.0,7.7,2.04,6.0,0.0,1.0,1.0,0.15,0.255,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,1.25,1.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,2.6,1.2,2.0,9.105,28.865,19.759999999999998,10.71275,1.9293,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.422244915,0.675367154,0.0,12.0,229.0,217.0,96.45,101.34,12.0,-2.0,3.0,5.0,3.230291412348993,-35.616996201042795,0.060454531372293244,1.1146469130087109,0.8534614609728781,0.0005764147532498817,0.18513625972468925,0.18455984497143937,0.12548632083408512,0.062435940174267825,0.0988377348559163,0.37994336724151045,1.0,0.0,3.651675,3.651675,3.6516750000000004,2.7888862101505434,1.9394497995858535,2.3641680048681986,2.92134,2.5517904899999992,2.743521959836682,-33.668297622530375,24.373152996690106,36.841,57.38,16.595700007530795,7.398844975528144,9.738820257758634
V5O9,2,../data/Structures/MIT_materials/HighT/V5O9_HT_CollCode_6097.cif,8.0,23.0,15.0,13.357142857142858,6.887755102040816,8.0,46.0,87.0,41.0,72.35714285714286,18.8265306122449,87.0,15.9994,50.9415,34.942099999999996,28.478721428571426,16.044841836734694,15.9994,54.8,2183.0,2128.2,814.8714285714286,977.234693877551,54.8,5.0,16.0,11.0,12.071428571428571,5.051020408163266,16.0,2.0,4.0,2.0,2.7142857142857144,0.9183673469387755,2.0,66.0,153.0,87.0,97.07142857142857,39.94897959183673,66.0,1.63,3.44,1.81,2.7935714285714286,0.8311224489795919,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.5714285714285716,1.836734693877551,4.0,0.0,3.0,3.0,1.0714285714285714,1.3775510204081631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,1.0,5.642857142857143,0.45918367346938765,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2857142857142858,0.9183673469387755,2.0,0.0,7.0,7.0,2.5,3.2142857142857144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,5.0,3.7857142857142856,2.2959183673469385,2.0,9.105,13.01,3.9049999999999994,10.499642857142858,1.793112244897959,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,89.5,99.64285714285714,12.0,-2.0,5.0,7.0,3.7767910907801383,-42.90917341121207,,,,,,,,,,0.21084363797332883,1.0,0.0,3.7464058668413798,2.7680993468400037,3.360292643915463,2.133022587294413,1.776473214576872,1.9649680329356471,3.2054197286423243,2.548587480113225,2.808655699285209,-28.714477514449285,33.3547925340467,46.709,65.28165,14.287413109673292,0.3212686741583486,9.98799725894141
ErFe4(CuO4)3,2,../data/Structures/MIT_materials/HighT/ErCu3Fe4O12_HT_CollCode_237421.cif,8.0,68.0,60.0,17.75,11.7,8.0,35.0,87.0,52.0,74.55,14.940000000000001,87.0,15.9994,167.259,151.25959999999998,38.66349,27.196907999999997,15.9994,54.8,1811.0,1756.2,687.2455,758.9345999999999,54.8,3.0,16.0,13.0,13.0,3.6,16.0,2.0,6.0,4.0,2.9,1.08,2.0,66.0,189.0,123.0,95.25,35.1,66.0,1.24,3.44,2.2,2.777,0.7956,3.44,1.0,2.0,1.0,1.85,0.25499999999999995,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,10.0,10.0,2.7,3.5100000000000002,0.0,0.0,12.0,12.0,0.6,1.1400000000000001,0.0,6.0,14.0,8.0,7.55,1.86,6.0,0.0,1.0,1.0,0.15,0.255,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,4.0,4.0,0.8,1.28,0.0,0.0,2.0,2.0,0.1,0.19,0.0,1.0,4.0,3.0,2.25,0.7,2.0,9.105,30.585,21.48,10.798750000000002,2.060000000000001,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.42213256,0.675412096,0.0,12.0,229.0,217.0,96.45,101.34,12.0,-2.0,3.0,5.0,3.230291412348993,-35.60644500603038,0.061165275047725266,1.1187273953430878,0.8546433862218951,0.0009047250746107619,0.18598113406227615,0.1850764089876654,0.1260830935463088,0.06256170517732766,0.09802071038625987,0.3565271590697224,1.0,0.0,3.655205,3.655205,3.655205,2.7868594620619453,1.933145557357089,2.3600025097095174,2.9036948520000005,2.552795171999999,2.7465355379818233,-33.85516450493538,24.37717899162302,36.841,57.38,16.599508234148292,7.5789873749877685,9.767090527237547
LaFe4(CuO4)3,2,../data/Structures/MIT_materials/HighT/LaCu3Fe4O12_HT_CollCode_259141.cif,8.0,57.0,49.0,17.2,11.040000000000001,8.0,13.0,87.0,74.0,73.45,16.259999999999998,87.0,15.9994,138.90547,122.90607000000001,37.245813500000004,25.4956962,15.9994,54.8,1811.0,1756.2,658.3955,724.3146,54.8,3.0,16.0,13.0,13.0,3.6,16.0,2.0,6.0,4.0,2.9,1.08,2.0,66.0,207.0,141.0,96.15,36.18,66.0,1.1,3.44,2.34,2.77,0.8039999999999999,3.44,1.0,2.0,1.0,1.85,0.25499999999999995,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,10.0,10.0,2.75,3.475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,8.0,7.0,1.6,6.0,0.0,1.0,1.0,0.15,0.255,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,1.25,1.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,2.6,1.2,2.0,9.105,36.8975,27.7925,11.114375,2.5783125,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.42213256,0.675412096,0.0,12.0,229.0,217.0,96.45,101.34,12.0,-2.0,3.0,5.0,3.230291412348993,-36.49042076365907,0.06421664851821263,1.139473244640809,0.8569589302043205,0.003431577689759474,0.18464438219858897,0.1812128045088295,0.12755624183789807,0.06201065841241431,0.10425976790141965,,1.0,0.0,3.707655,3.707655,3.7076549999999995,2.7900240602141726,1.9402828503646226,2.3651534552893976,2.859343536000001,2.623536678,2.785544738811516,-26.782504266812165,24.366913932663778,20.29239,36.841,12.66484789160534,17.057960307068363,10.193608349550606
ErNiO3,2,../data/Structures/MIT_materials/HighT/ErNiO3_653K_CollCode_191795.cif,8.0,68.0,60.0,24.0,19.2,8.0,35.0,87.0,52.0,71.4,18.72,87.0,15.9994,167.259,151.25959999999998,54.79012,46.548863999999995,15.9994,54.8,1770.0,1715.2,732.48,813.216,54.8,3.0,16.0,13.0,12.2,4.5600000000000005,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,189.0,123.0,102.2,43.44,66.0,1.24,3.44,2.2,2.694,0.8952,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,8.0,8.0,1.6,2.56,0.0,0.0,12.0,12.0,2.4,3.84,0.0,6.0,14.0,8.0,8.4,2.88,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,2.0,2.0,0.4,0.64,0.0,0.0,2.0,2.0,0.4,0.64,0.0,2.0,2.0,0.0,2.0,0.0,2.0,9.105,30.585,21.48,13.644,6.7764,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.11907894000000001,0.190526304,0.0,12.0,225.0,213.0,91.0,94.8,12.0,-2.0,3.0,5.0,3.2732683535398857,-34.268390570509005,0.06429162051505571,1.045612599654318,0.8392709487123604,0.018069411217967738,0.15804673360568894,0.1399773223877212,0.10002217785735228,0.04458203937784981,0.11579962896366448,0.2302974688176183,1.0,0.0,3.7902563953511126,3.703599999999998,3.7613709302340737,1.9964092316758089,1.9310544796591036,1.961756850978783,3.5261905615611857,2.7341527411699547,2.9122610810304197,-36.80690196305815,23.896476112708015,35.187,54.92,15.904701683485952,10.465381261402985,10.6183363671456
YbFe4(CuO4)3,2,../data/Structures/MIT_materials/HighT/YbCu3Fe4O12_HT_CollCode_237423.cif,8.0,70.0,62.0,17.85,11.82,8.0,39.0,87.0,48.0,74.75,14.7,87.0,15.9994,173.054,157.0546,38.95324,27.544608,15.9994,54.8,1811.0,1756.2,653.3455,718.2546,54.8,3.0,16.0,13.0,13.0,3.6,16.0,2.0,6.0,4.0,2.9,1.08,2.0,66.0,187.0,121.0,95.15,34.980000000000004,66.0,1.26,3.44,2.1799999999999997,2.778,0.7943999999999999,3.44,1.0,2.0,1.0,1.85,0.25499999999999995,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,10.0,10.0,2.7,3.5100000000000002,0.0,0.0,14.0,14.0,0.7,1.33,0.0,6.0,16.0,10.0,7.65,1.98,6.0,0.0,1.0,1.0,0.15,0.255,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,4.0,4.0,0.8,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.15,0.74,2.0,9.105,34.12,25.014999999999997,10.9755,2.3427999999999995,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.42213256,0.675412096,0.0,12.0,229.0,217.0,98.0,103.2,12.0,-2.0,3.0,5.0,3.230291412348993,-35.6004996803336,0.06040106591961871,1.114349880251911,0.8533886624656837,0.0005552680821543818,0.18508745412167846,0.18453218603952407,0.12544561222987516,0.06242674415630982,0.09888642867330542,0.3798382305763783,1.0,0.0,3.65319,3.65319,3.65319,2.7904259966432825,1.9408047643442476,2.365615380493765,2.924013276,2.552849171999999,2.7446416852061417,-33.63906805376562,24.360991857219314,36.841,57.38,16.597335317900246,7.361180849620142,9.750946557151352
MgTi2O4,2,../data/Structures/MIT_materials/HighT/MgTi2O4_HT_CollCode_28324.cif,8.0,22.0,14.0,12.571428571428571,5.387755102040816,8.0,43.0,87.0,44.0,71.71428571428571,17.46938775510204,87.0,15.9994,47.867,31.867599999999996,26.290942857142856,12.32917551020408,15.9994,54.8,1941.0,1886.2,717.7428571428571,757.6489795918367,54.8,2.0,16.0,14.0,10.571428571428571,6.204081632653062,16.0,2.0,4.0,2.0,2.7142857142857144,0.8163265306122449,2.0,66.0,160.0,94.0,103.57142857142857,42.93877551020408,66.0,1.31,3.44,2.13,2.5928571428571425,0.9681632653061225,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.2857142857142856,1.959183673469388,4.0,0.0,2.0,2.0,0.5714285714285714,0.8163265306122449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,4.857142857142857,1.3061224489795917,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.1428571428571428,0.979591836734694,2.0,0.0,8.0,8.0,2.2857142857142856,3.2653061224489797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3.4285714285714284,2.6122448979591835,2.0,9.105,22.89,13.785,13.241428571428571,4.7273469387755105,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,2.25333333333e-05,6.438095238085715e-06,9.197278911551022e-06,0.0,12.0,194.0,182.0,90.0,89.14285714285714,12.0,-2.0,4.0,6.0,3.0550504633038935,-31.21365070073065,0.05896075918072504,1.0515906642831347,0.8967126010594916,1.0481218075290599e-16,0.18594182052667707,0.18594182052667696,0.12795499303218566,0.0731171388755345,0.0954241071428572,0.34012429448142495,1.0,0.0,2.9960114318874034,2.9960114318874,2.996011431887402,2.118500000000001,2.118499999999999,2.1185000000000005,2.9960114318874034,2.9960114318874,2.996011431887402,-30.542477035665883,24.24577040950564,27.49171,43.26717,10.969186617081487,12.788624442575344,10.866191436142858
GdFe4(CuO4)3,2,../data/Structures/MIT_materials/HighT/GdCu3Fe4O12_HT_CollCode_237417.cif,8.0,64.0,56.0,17.55,11.459999999999999,8.0,27.0,87.0,60.0,74.15,15.419999999999998,87.0,15.9994,157.25,141.2506,38.16304,26.596367999999995,15.9994,54.8,1811.0,1756.2,678.0455,747.8946,54.8,3.0,16.0,13.0,13.0,3.6,16.0,2.0,6.0,4.0,2.9,1.08,2.0,66.0,196.0,130.0,95.6,35.519999999999996,66.0,1.2,3.44,2.24,2.775,0.798,3.44,1.0,2.0,1.0,1.85,0.25499999999999995,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,10.0,10.0,2.75,3.475,0.0,0.0,7.0,7.0,0.35,0.665,0.0,6.0,11.0,5.0,7.35,1.6199999999999999,6.0,0.0,1.0,1.0,0.15,0.255,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,1.25,1.875,0.0,0.0,7.0,7.0,0.35,0.665,0.0,1.0,16.0,15.0,2.95,1.725,2.0,9.105,32.05,22.944999999999997,10.872,2.1771999999999996,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.42213256,0.675412096,0.0,12.0,229.0,217.0,96.45,101.34,12.0,-2.0,3.0,5.0,3.230291412348993,-35.51245383125462,0.061760932676690826,1.1222617803445751,0.8544752693860822,0.001225093342227816,0.18520615083638417,0.18398105749415636,0.12621534733774914,0.06246179199992026,0.0982476828437866,0.3352129799521839,1.0,0.0,3.66592,3.66592,3.66592,2.7872120668186593,1.937262768659745,2.3622374177392023,2.8990095360000003,2.570543104,2.754201155837754,-33.8604704931121,24.318228234715605,36.841,57.38,16.611022848289107,7.531115260990568,9.853237374589336
Ti3O5,2,../data/Structures/MIT_materials/HighT/Ti3O5_HT_CollCode_194464.cif,8.0,22.0,14.0,13.25,6.5625,8.0,43.0,87.0,44.0,70.5,20.625,87.0,15.9994,47.867,31.867599999999996,27.94975,14.9379375,15.9994,54.8,1941.0,1886.2,762.125,884.15625,54.8,4.0,16.0,12.0,11.5,5.625,16.0,2.0,4.0,2.0,2.75,0.9375,2.0,66.0,160.0,94.0,101.25,44.0625,66.0,1.54,3.44,1.9,2.7275,0.890625,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.5,1.875,4.0,0.0,2.0,2.0,0.75,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,2.0,5.25,0.9375,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.25,0.9375,2.0,0.0,8.0,8.0,3.0,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,4.25,2.8125,2.0,9.105,16.69,7.585000000000001,11.949375000000002,3.5554687500000006,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,2.25333333333e-05,8.4499999999875e-06,1.0562499999984377e-05,0.0,12.0,194.0,182.0,80.25,85.3125,12.0,-2.0,4.0,6.0,3.6299408518921203,-39.35089115180192,0.08928015778024725,1.0839406877482298,0.8798372108438901,0.008293267040517232,0.2006909318904967,0.19239766484997947,0.12729097244726692,0.07107209400797751,0.15917771571717168,0.25376108730096025,1.0,0.0,3.7234715045959956,2.802120947917928,3.3625367230038474,2.1756660075375382,1.8891241641061929,2.022317752748056,3.3411470897857383,2.621393995090226,2.8824070185801585,-26.21268087577885,26.9871608505013,43.26717,99.299,51.74945297747149,-4.898513948778488,10.677119763824818
Sm(P3Ru)4,2,../data/Structures/MIT_materials/HighT/SmRu4P12_HandGenerated.cif,15.0,62.0,47.0,24.58823529411765,13.536332179930795,15.0,23.0,83.0,60.0,73.11764705882354,13.951557093425603,83.0,30.973762,150.36,119.38623800000002,54.48971435294118,33.19899155709342,30.973762,317.3,2607.0,2289.7,916.5058823529412,845.9377162629759,317.3,3.0,15.0,12.0,12.647058823529411,3.3217993079584778,15.0,3.0,6.0,3.0,3.6470588235294117,0.9134948096885813,3.0,107.0,198.0,91.0,121.52941176470588,20.512110726643602,107.0,1.17,2.2,1.0300000000000002,2.1323529411764706,0.1132179930795848,2.19,1.0,2.0,1.0,1.7647058823529411,0.35986159169550175,2.0,0.0,3.0,3.0,2.1176470588235294,1.245674740484429,3.0,0.0,7.0,7.0,1.6470588235294117,2.5190311418685125,0.0,0.0,6.0,6.0,0.35294117647058826,0.6643598615916956,0.0,5.0,8.0,3.0,5.882352941176471,1.2456747404844293,5.0,0.0,1.0,1.0,0.23529411764705882,0.3598615916955017,0.0,0.0,3.0,3.0,2.1176470588235294,1.245674740484429,3.0,0.0,3.0,3.0,0.7058823529411765,1.079584775086505,0.0,0.0,8.0,8.0,0.47058823529411764,0.8858131487889274,0.0,3.0,8.0,5.0,3.5294117647058822,0.7474048442906573,3.0,13.51,33.23,19.72,21.065462184847064,3.5555116163986136,22.5702380952,0.0,1.625,1.625,1.1470588235294117,0.6747404844290658,1.625,0.0,0.0,0.0,0.0,0.0,0.0,2.0,194.0,192.0,56.8235294117647,77.39792387543253,2.0,-3.0,5.0,8.0,4.101115572154754,-93.8341644740083,0.03593949588679797,1.2136745695055098,0.9236285712405541,0.029664161100711035,0.1454152629351957,0.11575110183448466,0.11336410193233872,0.04524827486000592,0.06787887655070582,,1.0,0.0,4.042457330106,4.042457330106,4.042457330106001,2.362429258030531,2.362418411166168,2.3624238345983497,3.2710141345284875,2.3074438737999996,2.9027094874008452,-69.27701541517087,24.849330716728286,110.0,178.41,64.84789684735586,-12.78643632310234,15.543635906010502
CaFeO3,2,../data/Structures/MIT_materials/HighT/CaFeO3_HT_CollCode_92330.cif,8.0,26.0,18.0,14.0,7.2,8.0,7.0,87.0,80.0,64.6,26.880000000000003,87.0,15.9994,55.845,39.8456,28.78424,15.341808,15.9994,54.8,1811.0,1756.2,618.08,675.936,54.8,2.0,16.0,14.0,11.6,5.279999999999999,16.0,2.0,4.0,2.0,2.8,0.96,2.0,66.0,176.0,110.0,101.2,42.239999999999995,66.0,1.0,3.44,2.44,2.63,0.9719999999999999,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,6.0,6.0,1.2,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,5.6,1.4400000000000002,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,4.0,4.0,0.8,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0.8,2.0,9.105,37.77,28.665000000000003,15.163,9.0428,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.42213256,0.675412096,0.0,12.0,229.0,217.0,98.0,103.2,12.0,-2.0,4.0,6.0,3.3806170189140663,-37.50379807170906,0.07714174951955662,1.0822986159585044,0.8071456262011085,0.0036568817551822907,0.13561709196846722,0.13196021021328494,0.09133615488360114,0.04532150423701981,0.13656601922500036,,1.0,0.0,3.7735679463373915,3.76779,3.7706789731686956,1.9221281285473135,1.9121931179260356,1.918708024660069,3.33072636,2.667663110802505,2.83135356363454,-46.166138501134824,24.614447645200656,54.91,75.0,16.2711519616322,0.6549023837945214,10.73039811498163
NdNiO3,2,../data/Structures/MIT_materials/HighT/NdNiO3_HT_CollCode_67724.cif,8.0,60.0,52.0,22.4,17.28,8.0,19.0,87.0,68.0,68.2,22.56,87.0,15.9994,144.242,128.24259999999998,50.186719999999994,41.024784,15.9994,54.8,1728.0,1673.2,637.28,698.976,54.8,3.0,16.0,13.0,12.2,4.5600000000000005,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,201.0,135.0,104.6,46.32,66.0,1.14,3.44,2.3,2.6740000000000004,0.9192,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,8.0,8.0,1.6,2.56,0.0,0.0,4.0,4.0,0.8,1.28,0.0,6.0,10.0,4.0,6.8,1.2799999999999998,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,2.0,2.0,0.4,0.64,0.0,0.0,10.0,10.0,2.0,3.2,0.0,2.0,10.0,8.0,3.6,2.56,2.0,9.105,34.81,25.705000000000002,14.489,8.128400000000001,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.11907894000000001,0.190526304,0.0,12.0,225.0,213.0,91.0,94.8,12.0,-2.0,3.0,5.0,3.2732683535398857,-33.822268110407,0.07570283042343454,1.0757447042727357,0.8107429239414131,0.0072254250459806895,0.13639168896677814,0.12916626392079744,0.09471146558081811,0.044126284688379515,0.13407779962402697,0.34299860799418275,1.0,0.0,3.806922592462316,3.8029,3.8049112962311584,1.9552792301980018,1.9320813046074656,1.9425370730032132,3.309958542862922,2.7208394330581434,2.85343300597865,-37.82770947859567,23.039632603992647,35.187,54.92,15.94850967186459,10.55672032452999,11.0228142722327
